"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-other_BORUTA","removal_max_median-other_MI",0.828158856088905,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_none",0.283877309171589,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_VI",0.49722131386079,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_mice_none",0.488862857030289,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_knn_BORUTA",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_knn_MI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_knn_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_BORUTA",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_MI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_MCFS",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_VI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_mice_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_BORUTA",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_MI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_MI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_BORUTA",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_MCFS",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_MI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_VI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_BORUTA",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_MI",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_none",7.76034356985987e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_knn_BORUTA",0.242879747569699,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_knn_MI",0.644736977116537,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_knn_none",0.480733257916657,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_BORUTA",0.625206276133161,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_MI",0.595942341626642,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_none",0.734644503892348,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_BORUTA",0.514526329450481,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_MI",0.775929669452333,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_none",0.694140704309028,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_VI",0.989177387932675,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_mice_none",0.765489941153091,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_knn_BORUTA",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_MI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_none",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_BORUTA",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_MI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_none",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-other_MCFS",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-other_none",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-other_VI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_mice_none",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_BORUTA",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_MI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_none",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-frequency_MI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-frequency_none",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_BORUTA",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_MCFS",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_MI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_none",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_VI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_BORUTA",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_MI",7.74607205866465e-09,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_none",7.74607205866465e-09,"Odrzucamy H"
