"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_MI",0.17182914295484,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_none",0.5426770405675,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_BORUTA",0.310334163886591,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MCFS",0.140363877095445,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MI",0.228628858684687,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_none",0.635881182668826,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_VI",0.00510278626372049,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_mice_none",0.119820835779189,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_knn_BORUTA",0.0467709964425675,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_knn_MI",6.0002321298059e-07,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_knn_none",0.47343912579181,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_BORUTA",0.155531153711797,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_MI",0.000103346158155,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_none",0.776380295611042,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_MCFS",0.967631573457142,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_none",0.735220335868341,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_VI",0.903107451014014,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_mice_none",5.24645185631762e-05,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_BORUTA",0.336756545577003,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_knn_MI",4.52607849926538e-06,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_none",0.00431290693401299,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_MI",0.0123324714364815,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_none",0.755720640789703,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_BORUTA",0.107461875302682,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MCFS",0.635897027880012,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MI",0.00233905212458689,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_none",0.261549340632689,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_VI",0.409289937175198,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_mice_BORUTA",2.29637602489241e-05,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_MI",1.10028397260257e-05,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_none",0.000414203437141958,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_knn_BORUTA",0.000831479613578163,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_knn_MI",0.0809177366369749,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_knn_none",0.350566609416847,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-frequency_BORUTA",0.17182914295484,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-frequency_none",0.560704593822231,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_BORUTA",0.00976587324945464,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_median-other_MCFS",0.797141567607866,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_MI",0.250163453817002,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_none",0.635833634649898,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_VI",0.0178902128625507,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_mice_none",0.071978679475859,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_knn_BORUTA",0.00332878387486911,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_MI",9.10954254127495e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_none",0.119768736963525,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_median-frequency_BORUTA",0.00710003960624767,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_MI",0.000303209166809562,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_none",0.218319112338348,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_median-other_MCFS",0.041076117828827,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_none",0.273127581738546,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_median-other_VI",0.239213496961031,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_mice_none",1.1940034162345e-06,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_BORUTA",0.336688501215764,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_min_knn_MI",1.19263044583529e-06,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_none",0.00278962183248407,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_MI",0.0438209969936156,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_none",0.409245979508494,"Nie ma podstaw do odrzucenia H"
