"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-frequency_none","removal_min_median-other_none",0.0017717426972385,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_VI",0.0017717426972385,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_BORUTA",0.00176997449564123,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_MI",0.00100524349591301,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_none",0.00100689988855474,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_knn_BORUTA",0.335346238305076,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_knn_MI",0.755253316509285,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_knn_none",0.52399250238663,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_BORUTA",0.902875944770797,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_MI",0.765393315858751,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_none",0.8495038201009,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_MCFS",0.796833556638066,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_MI",0.498174312072777,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_none",0.587364774995711,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_VI",0.881487757428855,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_mice_none",1,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_knn_BORUTA",0.0050820311112439,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_knn_MI",0.00176997449564123,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_knn_none",0.00304010575730163,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_BORUTA",0.00177351202377483,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_MI",0.00100745242488061,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_none",0.0050820311112439,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_MCFS",0.00030261455519104,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_none",0.00304010575730163,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_VI",0.00303598329025608,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_mice_none",0.000557861168071737,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_BORUTA",0.00830614520324582,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_MI",0.00509240278397742,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_none",0.0030414806596144,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_MI",0.000159274217271042,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_none",0.0017717426972385,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_BORUTA",0.00303460988116149,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_MCFS",0.000558531661428848,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_MI",0.000559202716085265,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_none",0.0017717426972385,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_VI",0.0017717426972385,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_BORUTA",0.00176997449564123,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_MI",0.00100524349591301,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_none",0.00100689988855474,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_knn_BORUTA",0.463745656191824,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_knn_MI",0.645079660377936,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_knn_none",0.54174626249024,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_BORUTA",0.870514136383845,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_MI",0.94594710494858,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_none",0.744986012767898,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_BORUTA",0.796833556638066,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_MI",0.431540477818752,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_none",0.978365948777995,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_VI",0.828302369643636,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_mice_none",0.860203647304792,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_knn_BORUTA",0.133082873348053,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_knn_MI",0.0466988448186579,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_none",0.0809319881060495,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_median-frequency_BORUTA",0.0467400715468505,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_MI",0.0255908213946428,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_none",0.133082873348053,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_median-other_MCFS",0.00654203751526082,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-other_none",0.0809319881060495,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_median-other_VI",0.0808892337920814,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_mice_none",0.0132772475011948,"Odrzucamy H"
